,number,model_name,slump,allStarts
418,2419,パチスロマッハＧｏＧｏＧｏ　Ａ,390,941
419,2420,Ｓ　ＰＹＲＡＭＩＤ　ＥＹＥ　Ａ２,217,5331
420,2421,３×３ＥＹＥＳ／Ａ７,509,8033
421,2422,沖ドキ！ＬＬ,4791,3409
422,2423,沖ドキ！ＬＬ,-2728,2699
423,2424,沖ドキ！ＬＬ,-328,4435
424,2425,沖ドキ！ＬＬ,1743,4219
425,2426,沖ドキ！ＬＬ,2501,4272
426,2427,沖ドキ！ＬＬ,-1180,2040
427,2428,沖ドキ！ＬＬ,1130,2786
428,2429,沖ドキ！ＬＬ,-3579,3395
429,2430,沖ドキ！ＬＬ,-3307,4726
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,701,4097
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,7735,4890
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,10249,2159
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,-6404,6321
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,-6562,6249
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,-3454,3726
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,-4215,5042
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,5372,6857
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,2053,6002
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,101,5284
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,-3803,5007
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,506,3485
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,-818,4887
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,2680,4315
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,-3769,5541
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,-4180,5015
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,816,3062
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,3936,2146
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,-2730,8252
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,1069,3412
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,4398,2678
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,4502,1426
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,1638,2327
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,17254,7540
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,3486,4536
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,-2551,4570
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,1979,3245
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,-3030,4143
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,10412,6169
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,527,3735
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,-2550,6141
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,2408,4440
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,-1336,4209
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,2285,4645
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,-3976,7398
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,-1786,8529
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,-5546,5445
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,-3179,3774
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,-2082,5064
469,2470,ミリオンゴッド－神々の凱旋－ＢＤ,-2566,6128
470,2471,沖ドキ！ＬＬ,-4369,3760
471,2472,沖ドキ！ＬＬ,-3024,3622
472,2473,沖ドキ！ＬＬ,-891,3312
473,2474,沖ドキ！ＬＬ,-2440,4419
474,2475,沖ドキ！ＬＬ,-3283,4353
475,2476,沖ドキ！ＬＬ,-4004,3699
476,2477,沖ドキ！ＬＬ,3754,3041
477,2478,沖ドキ！ＬＬ,-2611,3096
478,2479,沖ドキ！ＬＬ,1886,4238
479,2480,押忍！サラリーマン番長Ａ９,6880,6938
480,2481,押忍！サラリーマン番長Ａ９,9985,7327
481,2482,押忍！サラリーマン番長Ａ９,-2666,4700
482,2483,押忍！サラリーマン番長Ａ９,-2007,5544
483,2484,押忍！サラリーマン番長Ａ９,-1663,3503
484,2485,押忍！サラリーマン番長Ａ９,2751,4256
485,2486,押忍！番長３／Ａ５,4024,5300
486,2487,押忍！番長３／Ａ５,-3114,4104
487,2488,押忍！番長３／Ａ５,-3838,4862
488,2489,押忍！番長３／Ａ５,-1538,2972
489,2490,押忍！番長３／Ａ５,-1232,4287
490,2491,押忍！番長３／Ａ５,1780,4742
491,2492,押忍！番長３／Ａ５,-800,2398
492,2493,押忍！番長３／Ａ５,-946,5360
493,2494,押忍！番長３／Ａ５,-3719,5649
494,2495,押忍！番長３／Ａ５,-3155,4197
495,2496,押忍！番長３／Ａ５,-1853,2267
496,2497,押忍！番長３／Ａ５,2638,4979
497,2498,押忍！番長３／Ａ５,-2387,3374
498,2499,押忍！番長３／Ａ５,-4439,5505
499,2500,押忍！番長３／Ａ５,248,4152
500,2501,押忍！番長３／Ａ５,153,4829
501,2502,押忍！番長３／Ａ５,-764,3178
502,2503,押忍！番長３／Ａ５,-1302,1424
503,2504,押忍！番長３／Ａ５,2990,4269
504,2505,押忍！番長３／Ａ５,-1475,3964
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-564,1986
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-135,2463
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1644,2899
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-946,2411
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-650,837
510,2511,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,2986,10191
511,2512,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-1183,1182
512,2513,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-178,4509
513,2514,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,3772,9463
514,2515,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-543,4576
515,2516,押忍！番長３／Ａ５,-2177,3703
516,2517,押忍！番長３／Ａ５,-2312,2965
517,2518,押忍！番長３／Ａ５,-1345,5442
518,2519,押忍！番長３／Ａ５,-2581,3750
519,2520,押忍！番長３／Ａ５,-1292,4702
520,2521,押忍！番長３／Ａ５,3675,4410
521,2522,押忍！番長３／Ａ５,-1018,4712
522,2523,押忍！サラリーマン番長Ａ９,-4471,4273
523,2524,押忍！サラリーマン番長Ａ９,-1916,6515
524,2525,押忍！サラリーマン番長Ａ９,-3141,3952
525,2526,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,612,4893
526,2527,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2257,3064
527,2528,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1065,3653
528,2529,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2055,3638
529,2530,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1049,4320
530,2531,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,5946,2515
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1572,3252
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1298,2193
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,5020,3649
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1845,3772
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2913,2358
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-3574,3281
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1240,2688
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1612,3843
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,3642,2874
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,9524,1605
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,0,0
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2211,3685
543,2544,ミリオンゴッド－神々の凱旋－ＢＤ,8694,2980
544,2545,Ｓ／叛逆の物語／ＦＨ,96,6270
545,2546,Ｓ／叛逆の物語／ＦＨ,0,0
546,2547,Ｓ／叛逆の物語／ＦＨ,-1211,6573
547,2548,Ｓ／叛逆の物語／ＦＨ,782,4752
548,2549,Ｓ／叛逆の物語／ＦＨ,-972,5868
549,2550,Ｓ／叛逆の物語／ＦＨ,2569,5174
550,2551,Ｓ／叛逆の物語／ＦＨ,1279,6954
551,2552,Ｓ／叛逆の物語／ＦＨ,2418,5919
552,2553,Ｓ／叛逆の物語／ＦＨ,1375,5922
553,2554,Ｓ／叛逆の物語／ＦＨ,2753,6217
554,2555,Ｓ／叛逆の物語／ＦＨ,-2366,5253
555,2556,Ｓ／叛逆の物語／ＦＨ,5713,5509
556,2557,Ｓ／叛逆の物語／ＦＨ,-202,6705
557,2558,Ｓ／叛逆の物語／ＦＨ,147,5830
558,2559,Ｓ／叛逆の物語／ＦＨ,1651,5706
