,number,model_name,slump,allStarts
148,2149,パチスロ聖闘士星矢海皇覚醒ＫＨ,,
149,2150,パチスロ聖闘士星矢海皇覚醒ＫＨ,,
150,2151,パチスロ聖闘士星矢海皇覚醒ＫＨ,,
151,2152,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
152,2153,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
153,2154,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
154,2155,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
155,2156,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
156,2157,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
157,2158,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
158,2159,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
159,2160,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
160,2161,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
161,2162,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
162,2163,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
163,2164,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
164,2165,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
165,2166,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
166,2167,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
167,2168,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
168,2169,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
169,2170,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
170,2171,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
171,2172,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
172,2173,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
173,2174,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
174,2175,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
175,2176,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
176,2177,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
177,2178,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
178,2179,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
179,2180,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,,
180,2181,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
181,2182,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
182,2183,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
183,2184,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
184,2185,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
185,2186,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
186,2187,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,,
187,2188,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
188,2189,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
189,2190,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
190,2191,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
191,2192,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
192,2193,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
193,2194,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
194,2195,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
195,2196,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
196,2197,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
197,2198,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
198,2199,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
199,2200,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
200,2201,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
201,2202,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
202,2203,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
203,2204,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
204,2205,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
205,2206,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
206,2207,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
207,2208,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
208,2209,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
209,2210,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
210,2211,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
211,2212,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
212,2213,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
213,2214,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
214,2215,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
215,2216,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
216,2217,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
217,2218,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
218,2219,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
219,2220,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
220,2221,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
221,2222,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
222,2223,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
223,2224,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
224,2225,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,,
225,2226,マイジャグラーⅣ／ＫＥ,,
226,2227,マイジャグラーⅣ／ＫＥ,,
227,2228,マイジャグラーⅣ／ＫＥ,,
228,2229,マイジャグラーⅣ／ＫＥ,,
229,2230,マイジャグラーⅣ／ＫＥ,,
230,2231,マイジャグラーⅣ／ＫＥ,,
231,2232,マイジャグラーⅣ／ＫＥ,,
232,2233,マイジャグラーⅣ／ＫＥ,,
233,2234,マイジャグラーⅣ／ＫＥ,,
234,2235,マイジャグラーⅣ／ＫＥ,,
235,2236,マイジャグラーⅣ／ＫＥ,,
236,2237,マイジャグラーⅣ／ＫＥ,,
237,2238,マイジャグラーⅣ／ＫＥ,,
238,2239,マイジャグラーⅣ／ＫＥ,,
239,2240,マイジャグラーⅣ／ＫＥ,,
240,2241,マイジャグラーⅣ／ＫＥ,,
241,2242,マイジャグラーⅣ／ＫＥ,,
242,2243,マイジャグラーⅣ／ＫＥ,,
243,2244,マイジャグラーⅣ／ＫＥ,,
244,2245,マイジャグラーⅣ／ＫＥ,,
245,2246,マイジャグラーⅣ／ＫＥ,,
246,2247,マイジャグラーⅣ／ＫＥ,,
247,2248,マイジャグラーⅣ／ＫＥ,,
248,2249,マイジャグラーⅣ／ＫＥ,,
249,2250,マイジャグラーⅣ／ＫＥ,,
250,2251,マイジャグラーⅣ／ＫＥ,,
251,2252,マイジャグラーⅣ／ＫＥ,,
252,2253,マイジャグラーⅣ／ＫＥ,,
253,2254,マイジャグラーⅣ／ＫＥ,,
254,2255,マイジャグラーⅣ／ＫＥ,,
255,2256,マイジャグラーⅣ／ＫＥ,,
256,2257,マイジャグラーⅣ／ＫＥ,,
257,2258,マイジャグラーⅣ／ＫＥ,,
258,2259,マイジャグラーⅣ／ＫＥ,,
259,2260,マイジャグラーⅣ／ＫＥ,,
260,2261,マイジャグラーⅣ／ＫＥ,,
261,2262,マイジャグラーⅣ／ＫＥ,,
262,2263,マイジャグラー３ＫＤ,,
263,2264,マイジャグラー３ＫＤ,,
264,2265,マイジャグラー３ＫＤ,,
265,2266,マイジャグラー３ＫＤ,,
266,2267,マイジャグラー３ＫＤ,,
267,2268,マイジャグラー３ＫＤ,,
268,2269,マイジャグラー３ＫＤ,,
269,2270,ゴーゴージャグラー２／ＫＤ,,
270,2271,ゴーゴージャグラー２／ＫＤ,,
271,2272,ゴーゴージャグラー２／ＫＤ,,
272,2273,ゴーゴージャグラー２／ＫＤ,,
273,2274,ゴーゴージャグラーＫＫ,,
274,2275,ゴーゴージャグラーＫＫ,,
275,2276,ゴーゴージャグラーＫＫ,,
276,2277,ゴーゴージャグラーＫＫ,,
277,2278,ゴーゴージャグラーＫＫ,,
278,2279,ゴーゴージャグラーＫＫ,,
279,2280,ゴーゴージャグラーＫＫ,,
280,2281,ゴーゴージャグラーＫＫ,,
281,2282,ゴーゴージャグラーＫＫ,,
282,2283,ゴーゴージャグラーＫＫ,,
283,2284,ゴーゴージャグラーＫＫ,,
284,2285,ゴーゴージャグラーＫＫ,,
285,2286,ゴーゴージャグラーＫＫ,,
286,2287,ゴーゴージャグラーＫＫ,,
287,2288,ゴーゴージャグラーＫＫ,,
288,2289,ゴーゴージャグラーＫＫ,,
289,2290,ゴーゴージャグラー２／ＫＤ,,
290,2291,ゴーゴージャグラー２／ＫＤ,,
291,2292,ゴーゴージャグラー２／ＫＤ,,
292,2293,ゴーゴージャグラー２／ＫＤ,,
293,2294,ゴーゴージャグラー２／ＫＤ,,
294,2295,マイジャグラー３ＫＤ,,
295,2296,マイジャグラー３ＫＤ,,
296,2297,マイジャグラー３ＫＤ,,
297,2298,マイジャグラー３ＫＤ,,
298,2299,マイジャグラー３ＫＤ,,
299,2300,マイジャグラーⅣ／ＫＥ,,
300,2301,マイジャグラーⅣ／ＫＥ,,
301,2302,スーパーミラクルジャグラー／ＫＵ,,
302,2303,スーパーミラクルジャグラー／ＫＵ,,
303,2304,スーパーミラクルジャグラー／ＫＵ,,
304,2305,スーパーミラクルジャグラー／ＫＵ,,
305,2306,スーパーミラクルジャグラー／ＫＵ,,
306,2307,アイムジャグラーＥＸアニバーサリー／ＫＫ,,
307,2308,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
308,2309,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
309,2310,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
310,2311,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
311,2312,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
312,2313,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
313,2314,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
314,2315,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
315,2316,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
316,2317,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
317,2318,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
318,2319,ゴーゴージャグラーＫＫ,,
319,2320,ゴーゴージャグラーＫＫ,,
320,2321,ゴーゴージャグラーＫＫ,,
321,2322,ゴーゴージャグラーＫＫ,,
322,2323,ゴーゴージャグラーＫＫ,,
323,2324,ゴーゴージャグラーＫＫ,,
324,2325,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
325,2326,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
326,2327,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
327,2328,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
328,2329,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
329,2330,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
330,2331,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
331,2332,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
332,2333,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
333,2334,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
334,2335,アイムジャグラーＥＸ－ＡＥ／ＫＴ,,
335,2336,アイムジャグラーＥＸアニバーサリー／ＫＫ,,
336,2337,スーパーミラクルジャグラー／ＫＵ,,
337,2338,スーパーミラクルジャグラー／ＫＵ,,
338,2339,スーパーミラクルジャグラー／ＫＵ,,
339,2340,スーパーミラクルジャグラー／ＫＵ,,
340,2341,スーパーミラクルジャグラー／ＫＵ,,
341,2342,ディスクアップ／ＺＳ,,
342,2343,ディスクアップ／ＺＳ,,
343,2344,ディスクアップ／ＺＳ,,
344,2345,ディスクアップ／ＺＳ,,
345,2346,ディスクアップ／ＺＳ,,
346,2347,ディスクアップ／ＺＳ,,
347,2348,ディスクアップ／ＺＳ,,
348,2349,ディスクアップ／ＺＳ,,
349,2350,ディスクアップ／ＺＳ,,
350,2351,アレックスＡＥ,,
351,2352,ディスクアップ／ＺＳ,,
352,2353,アレックスＡＥ,,
353,2354,ディスクアップ／ＺＳ,,
354,2355,アレックスＡＥ,,
355,2356,ディスクアップ／ＺＳ,,
356,2357,ニューパルサーＳＰ２／ＤＤ,,
357,2358,ディスクアップ／ＺＳ,,
358,2359,クランキーセレブレーションＣＥ,,
359,2360,ディスクアップ／ＺＳ,,
360,2361,バイオイントゥザパニック／ＺＡ,,
361,2362,リノＮＧＴＣＣ,,
362,2363,リノＮＧＴＣＣ,,
363,2364,リノＮＧＴＣＣ,,
364,2365,リノＮＧＴＣＣ,,
365,2366,リノＮＧＴＣＣ,,
366,2367,リノＮＧＴＣＣ,,
367,2368,ディスクアップ／ＺＳ,,
368,2369,ディスクアップ／ＺＳ,,
369,2370,アレックスＡＥ,,
370,2371,ディスクアップ／ＺＳ,,
371,2372,アレックスＡＥ,,
372,2373,ディスクアップ／ＺＳ,,
373,2374,ディスクアップ／ＺＳ,,
374,2375,ディスクアップ／ＺＳ,,
375,2376,ディスクアップ／ＺＳ,,
376,2377,ディスクアップ／ＺＳ,,
377,2378,ディスクアップ／ＺＳ,,
378,2379,ディスクアップ／ＺＳ,,
379,2380,ディスクアップ／ＺＳ,,
380,2381,ディスクアップ／ＺＳ,,
381,2382,ダンまち／ＫＴ,,
382,2383,ダンまち／ＫＴ,,
383,2384,ダンまち／ＫＴ,,
384,2385,ダンまち／ＫＴ,,
385,2386,バーサスＳＥ,,
386,2387,バーサスＳＥ,,
387,2388,バーサスＳＥ,,
388,2389,バーサスＳＥ,,
389,2390,バーサスＳＥ,,
390,2391,クレアの秘宝伝眠りの塔と目覚めの石／Ａ２,,
391,2392,クレアの秘宝伝眠りの塔と目覚めの石／Ａ２,,
392,2393,クレアの秘宝伝眠りの塔と目覚めの石／Ａ２,,
393,2394,ディスクアップ／ＺＳ,,
394,2395,スーパービンゴネオＭ１,,
395,2396,スーパービンゴネオＭ１,,
396,2397,スーパービンゴネオＭ１,,
397,2398,スーパービンゴネオＭ１,,
398,2399,スーパービンゴネオＭ１,,
399,2400,スーパービンゴネオＭ１,,
400,2401,スーパービンゴネオＭ１,,
401,2402,Ｓ／ドンちゃん２／ＤＣ,,
402,2403,Ｓ／ドンちゃん２／ＤＣ,,
403,2404,Ｓ／ドンちゃん２／ＤＣ,,
404,2405,Ｓ／ドンちゃん２／ＤＣ,,
405,2406,ハナビＢＨＳ２,,
406,2407,ハナビＢＨＳ２,,
407,2408,ハナビＢＨＳ２,,
408,2409,ハナビＢＨＳ２,,
409,2410,ハナビＢＨＳ２,,
410,2411,ハナビＢＨＳ２,,
411,2412,ハナビＢＨＳ２,,
412,2413,ハナビＢＨＳ２,,
413,2414,ハナビ２ＨＡ,,
414,2415,ハナビ２ＨＡ,,
415,2416,ハナビ２ＨＡ,,
416,2417,ハナビ２ＨＡ,,
417,2418,熊酒場２／ＮＣ,,
418,2419,パチスロマッハＧｏＧｏＧｏ　Ａ,,
419,2420,Ｓ　ＰＹＲＡＭＩＤ　ＥＹＥ　Ａ２,,
420,2421,３×３ＥＹＥＳ／Ａ７,,
421,2422,沖ドキ！ＬＬ,,
422,2423,沖ドキ！ＬＬ,,
423,2424,沖ドキ！ＬＬ,,
424,2425,沖ドキ！ＬＬ,,
425,2426,沖ドキ！ＬＬ,,
426,2427,沖ドキ！ＬＬ,,
427,2428,沖ドキ！ＬＬ,,
428,2429,沖ドキ！ＬＬ,,
429,2430,沖ドキ！ＬＬ,,
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,,
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,,
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,,
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,,
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,,
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,,
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,,
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,,
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,,
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,,
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,,
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,,
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,,
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,,
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,,
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,,
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,,
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,,
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,,
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,,
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,,
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,,
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,,
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,,
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,,
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,,
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,,
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,,
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,,
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,,
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,,
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,,
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,,
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,,
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,,
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,,
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,,
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,,
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,,
469,2470,ミリオンゴッド－神々の凱旋－ＢＤ,,
470,2471,沖ドキ！ＬＬ,,
471,2472,沖ドキ！ＬＬ,,
472,2473,沖ドキ！ＬＬ,,
473,2474,沖ドキ！ＬＬ,,
474,2475,沖ドキ！ＬＬ,,
475,2476,沖ドキ！ＬＬ,,
476,2477,沖ドキ！ＬＬ,,
