,number,model_name,slump,allStarts
426,2427,沖ドキ！ＬＬ,-835,3217
427,2428,沖ドキ！ＬＬ,-975,2528
428,2429,沖ドキ！ＬＬ,533,1878
429,2430,沖ドキ！ＬＬ,-5760,4104
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,-2734,2495
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,1477,3519
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,1571,2151
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,1049,2042
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,-1518,1631
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,7717,5906
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,932,1842
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,1476,3866
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,1965,4875
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,-1496,3349
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,2294,1842
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,-553,3780
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,-1568,2833
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,523,1518
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,3783,2006
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,-2912,2515
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,2550,1986
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,-885,568
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,-984,2875
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,3714,3921
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,-944,3972
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,-2122,2362
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,-235,1180
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,-381,4029
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,1207,4285
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,6358,4012
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,3063,1681
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,919,1655
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,10431,4797
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,27,1056
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,2733,3682
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,-4385,3220
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,1144,2316
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,2695,3069
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,6224,3524
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,-3764,5579
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,-947,2071
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,-403,2672
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,1354,564
469,2470,ミリオンゴッド－神々の凱旋－ＢＤ,2287,1915
470,2471,沖ドキ！ＬＬ,919,1122
471,2472,沖ドキ！ＬＬ,3742,1636
472,2473,沖ドキ！ＬＬ,-807,1393
473,2474,沖ドキ！ＬＬ,-374,1708
474,2475,沖ドキ！ＬＬ,-1743,1249
475,2476,沖ドキ！ＬＬ,-2468,3963
476,2477,沖ドキ！ＬＬ,618,2219
477,2478,沖ドキ！ＬＬ,-1209,872
478,2479,沖ドキ！ＬＬ,-1282,4670
479,2480,押忍！サラリーマン番長Ａ９,2163,7739
480,2481,押忍！サラリーマン番長Ａ９,-2475,1793
481,2482,押忍！サラリーマン番長Ａ９,-1886,3797
482,2483,押忍！サラリーマン番長Ａ９,-671,2753
483,2484,押忍！サラリーマン番長Ａ９,5154,6880
484,2485,押忍！サラリーマン番長Ａ９,-128,6742
485,2486,押忍！番長３／Ａ５,-2346,3538
486,2487,押忍！番長３／Ａ５,-870,4166
487,2488,押忍！番長３／Ａ５,-611,748
488,2489,押忍！番長３／Ａ５,1623,5561
489,2490,押忍！番長３／Ａ５,317,1283
490,2491,押忍！番長３／Ａ５,6014,2752
491,2492,押忍！番長３／Ａ５,10067,1763
492,2493,押忍！番長３／Ａ５,803,2188
493,2494,押忍！番長３／Ａ５,-1013,1015
494,2495,押忍！番長３／Ａ５,993,3888
495,2496,押忍！番長３／Ａ５,4334,1207
496,2497,押忍！番長３／Ａ５,-577,885
497,2498,押忍！番長３／Ａ５,902,3530
498,2499,押忍！番長３／Ａ５,-1021,2346
499,2500,押忍！番長３／Ａ５,-1247,1560
500,2501,押忍！番長３／Ａ５,-1673,1710
501,2502,押忍！番長３／Ａ５,-1403,1225
502,2503,押忍！番長３／Ａ５,-1512,1827
503,2504,押忍！番長３／Ａ５,794,605
504,2505,押忍！番長３／Ａ５,953,3068
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-630,1253
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-568,1254
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-487,757
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,2346,2884
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,1505,920
510,2511,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-443,732
511,2512,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-318,556
512,2513,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,31,595
513,2514,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-357,2893
514,2515,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,311,2520
515,2516,押忍！番長３／Ａ５,-1411,2919
516,2517,押忍！番長３／Ａ５,-1010,1026
517,2518,押忍！番長３／Ａ５,703,5050
518,2519,押忍！番長３／Ａ５,2160,3007
519,2520,押忍！番長３／Ａ５,-1228,1216
520,2521,押忍！番長３／Ａ５,3329,1200
521,2522,押忍！番長３／Ａ５,-715,1020
522,2523,押忍！サラリーマン番長Ａ９,-3231,4529
523,2524,押忍！サラリーマン番長Ａ９,-128,4019
524,2525,押忍！サラリーマン番長Ａ９,7335,6951
525,2526,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-35,22
526,2527,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,3908,3868
527,2528,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-784,553
528,2529,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,772,4292
529,2530,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-36,13
530,2531,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-757,2153
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,23,801
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-953,1352
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1684,2706
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,891,156
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-919,801
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1384,3526
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-529,390
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-728,597
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,871,2892
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-641,1929
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1184,1556
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,187,2763
543,2544,ミリオンゴッド－神々の凱旋－ＢＤ,,
544,2545,Ｓ／叛逆の物語／ＦＨ,-200,1507
545,2546,Ｓ／叛逆の物語／ＦＨ,-139,407
546,2547,Ｓ／叛逆の物語／ＦＨ,81,682
547,2548,Ｓ／叛逆の物語／ＦＨ,0,0
548,2549,Ｓ／叛逆の物語／ＦＨ,35,5389
549,2550,Ｓ／叛逆の物語／ＦＨ,-475,860
550,2551,Ｓ／叛逆の物語／ＦＨ,-723,5143
551,2552,Ｓ／叛逆の物語／ＦＨ,-876,2049
552,2553,Ｓ／叛逆の物語／ＦＨ,-1729,3733
553,2554,Ｓ／叛逆の物語／ＦＨ,-1848,2429
554,2555,Ｓ／叛逆の物語／ＦＨ,392,3602
555,2556,Ｓ／叛逆の物語／ＦＨ,-293,940
556,2557,Ｓ／叛逆の物語／ＦＨ,-1051,1331
557,2558,Ｓ／叛逆の物語／ＦＨ,-45,333
558,2559,Ｓ／叛逆の物語／ＦＨ,-1100,2425
