,number,model_name,slump,allStarts
59,2060,パチスロ　戦場のヴァルキュリア／ＲＳ,0,0
60,2061,ＳＬＯＴアカギ／ＤＡ,-1335,1203
61,2062,Ｓ　ＧⅠ優駿倶楽部２ＫＢ,-9,4
62,2063,Ｓ　蒼天の拳ＡＡ　ＺＢ,3604,6109
63,2064,バイオハザードリベレーションズ／ＺＷ,2007,3259
64,2065,獣王　王者の覚醒／ＺＡ,4674,2926
65,2066,Ｓ猛獣王　王者の咆哮ＺＺ,-553,1192
66,2067,ＳヱヴァンゲリヲンＡＴ７７７Ｆ,213,4726
67,2068,ＳＡＴ天元突破グレンラガンＹ,122,886
68,2069,パチスロ北斗の拳　修羅の国／ＲＦ,-2404,5691
69,2070,パチスロ北斗の拳　修羅の国／ＲＦ,-12,5
70,2071,パチスロ北斗の拳　修羅の国／ＲＦ,-313,206
71,2072,パチスロ北斗の拳　修羅の国／ＲＦ,-48,1078
72,2073,パチスロ北斗の拳　修羅の国／ＲＦ,1157,1800
73,2074,Ｇ１優駿倶楽部／ＫＤ,231,1753
74,2075,Ｇ１優駿倶楽部／ＫＤ,-3,3
75,2076,Ｇ１優駿倶楽部／ＫＤ,3288,3893
76,2077,Ｇ１優駿倶楽部／ＫＤ,-3,2
77,2078,Ｇ１優駿倶楽部／ＫＤ,-1659,2707
78,2079,Ｓ呪怨　再誕ＡＴ　ＦＣ,1952,4272
79,2080,Ｓ呪怨　再誕ＡＴ　ＦＣ,1290,731
80,2081,パチスロリング　ノロイノナノカカンＦＳＢ,809,1859
81,2082,パチスロリング　ノロイノナノカカンＦＳＢ,-2380,2723
82,2083,Ｓトータル・イクリプス２Ｒ,-2168,4484
83,2084,Ｓ喰霊零　運命乱ＪＪ,-1253,3025
84,2085,Ｓ蒼穹のファフナー　ＥＸＯＤＵＳ　ｂＡ,-739,3023
85,2086,パチスロマクロスフロンティア２Ｇ,715,3831
86,2087,パチスロマクロスフロンティア２Ｇ,2850,4363
87,2088,サラリーマン金太郎　出世回胴編ＸＦ,-1445,1284
88,2089,シンデレラ×ブレイド２ＮＤ,-923,6273
89,2090,やじきた道中記乙ＭＤ,3314,2382
90,2091,やじきた道中記乙ＭＤ,-1523,998
91,2092,やじきた道中記乙ＭＤ,-833,3005
92,2093,乙女魂ＪＶ,3268,3557
93,2094,モンキーターン２ＴＴ,-3134,2854
94,2095,緑ドンＶＩＶＡ２ＭＲ,-1160,733
95,2096,サムライチャンプルー流転輪廻Ｘ,-454,403
96,2097,パチスロバーストエンジェルＥＥ,7003,1331
97,2098,パチスロ　修羅の刻Ａ,-4157,4563
98,2099,戦国コレクション２ＫＳ,320,4620
99,2100,戦国コレクション２ＫＳ,-1729,1686
100,2101,パチスロ黄門ちゃま喝Ｄ１,-1518,1840
101,2102,パチスロ黄門ちゃま喝Ｄ１,-1946,1642
102,2103,パチスロ黄門ちゃま喝Ｄ１,-2283,2494
103,2104,パチスロ黄門ちゃま喝Ｄ１,-540,3404
104,2105,パチスロゴッドイーターＣＣ,-2146,3304
105,2106,パチスロゴッドイーターＣＣ,-388,2737
106,2107,Ｓ闘魂継承アントニオ猪木Ｌ３,180,2391
107,2108,Ｓ闘魂継承アントニオ猪木Ｌ３,-349,1441
108,2109,Ｓ闘魂継承アントニオ猪木Ｌ３,-1270,5953
109,2110,Ｓガールズ＆パンツァーＧ／ＬＡ１,-1322,1689
110,2111,Ｓガールズ＆パンツァーＧ／ＬＡ１,-171,316
111,2112,Ｓガールズ＆パンツァーＧ／ＬＡ１,-47,48
112,2113,Ｓガールズ＆パンツァーＧ／ＬＡ１,-496,3061
113,2114,Ｓガールズ＆パンツァーＧ／ＬＡ１,1421,1708
114,2115,パチスロ聖闘士星矢海皇覚醒ＫＨ,2819,5660
115,2116,パチスロ聖闘士星矢海皇覚醒ＫＨ,-830,963
116,2117,パチスロ聖闘士星矢海皇覚醒ＫＨ,-2421,2993
117,2118,パチスロ聖闘士星矢海皇覚醒ＫＨ,247,3406
118,2119,パチスロ聖闘士星矢海皇覚醒ＫＨ,1728,4603
119,2120,パチスロ聖闘士星矢海皇覚醒ＫＨ,-1906,2831
120,2121,Ｓサラリーマン金太郎～ＭＡＸ～Ｘ２,-597,1944
121,2122,Ｓサラリーマン金太郎～ＭＡＸ～Ｘ２,-53,91
122,2123,Ｓサラリーマン金太郎～ＭＡＸ～Ｘ２,2910,7534
123,2124,Ｓサラリーマン金太郎～ＭＡＸ～Ｘ２,-12,36
124,2125,Ｓサラリーマン金太郎～ＭＡＸ～Ｘ２,-1158,2027
125,2126,Ｓサラリーマン金太郎～ＭＡＸ～Ｘ２,-724,1746
126,2127,政宗２／Ａ５,3668,5592
127,2128,政宗２／Ａ５,-474,788
128,2129,政宗２／Ａ５,-1952,6092
129,2130,政宗２／Ａ５,-223,1749
130,2131,パチスロ鉄拳３ＥＥ,-641,1512
131,2132,パチスロ鉄拳３ＥＥ,414,2190
132,2133,Ｓパチスロ鉄拳４ＣＣ,-778,1508
133,2134,Ｓパチスロ鉄拳４ＣＣ,-141,225
134,2135,Ｓパチスロ鉄拳４ＣＣ,9,1525
135,2136,パチスロ笑ゥせぇるすまん３ＫＪ,-364,838
136,2137,パチスロ笑ゥせぇるすまん３ＫＪ,4927,2103
137,2138,パチスロ笑ゥせぇるすまん３ＫＪ,-95,97
138,2139,パチスロ笑ゥせぇるすまん３ＫＪ,3325,4496
139,2140,パチスロ笑ゥせぇるすまん３ＫＪ,75,222
140,2141,パチスロ笑ゥせぇるすまん３ＫＪ,-1401,1519
141,2142,Ｓ天下布武４ＨＨ,1424,4039
142,2143,Ｓ天下布武４ＨＨ,4195,6170
143,2144,Ｓ天下布武４ＨＨ,-1251,2302
144,2145,Ｓ天下布武４ＨＨ,-1497,1903
145,2146,Ｓ天下布武４ＨＨ,-406,2311
146,2147,パチスロ聖闘士星矢海皇覚醒ＫＨ,2534,3363
147,2148,パチスロ聖闘士星矢海皇覚醒ＫＨ,-857,1820
148,2149,パチスロ聖闘士星矢海皇覚醒ＫＨ,1287,5811
149,2150,パチスロ聖闘士星矢海皇覚醒ＫＨ,1144,538
150,2151,パチスロ聖闘士星矢海皇覚醒ＫＨ,327,2961
151,2152,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,-1782,5759
152,2153,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,632,6387
153,2154,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,607,5779
154,2155,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,3849,6000
155,2156,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,-2363,6136
156,2157,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,-1197,4547
157,2158,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,-3185,6140
158,2159,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,5297,5912
159,2160,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,2107,5545
160,2161,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,337,4468
161,2162,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,5668,6658
162,2163,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,-2178,3024
163,2164,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,-35,41
164,2165,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,-738,2482
165,2166,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,-409,2624
166,2167,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,357,835
167,2168,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,10,2
168,2169,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,2833,7624
169,2170,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,-64,33
170,2171,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,21,1081
171,2172,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,-702,766
172,2173,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,337,2043
173,2174,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,-1369,2742
174,2175,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,-1279,1280
175,2176,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,808,1912
176,2177,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,1627,4570
177,2178,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,-2,1
178,2179,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,437,7029
179,2180,Ｓ　Ｒｅ：ゼロから始める異世界生活Ａ６,1728,1105
180,2181,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,602,5004
181,2182,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,-2872,6484
182,2183,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,258,6392
183,2184,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,-603,6658
184,2185,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,373,6787
185,2186,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,395,5870
186,2187,Ｓ　エウレカセブン３　ＨＩＥＶＯ　ＺＲ,-1497,5901
187,2188,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-508,1549
188,2189,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,2602,8235
189,2190,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,1472,2959
190,2191,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-868,1717
191,2192,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-918,1583
192,2193,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,2274,7318
193,2194,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-324,924
194,2195,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-1133,2014
195,2196,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,5,1740
196,2197,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,829,3867
197,2198,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,0,0
198,2199,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,4174,7644
199,2200,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-860,3448
200,2201,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-666,817
201,2202,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,245,6126
202,2203,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-882,2507
203,2204,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-1112,1995
204,2205,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-1329,2819
205,2206,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-348,1332
206,2207,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-3134,4147
207,2208,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-318,1033
208,2209,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,2793,6854
209,2210,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,0,0
210,2211,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,415,5395
211,2212,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-1514,1473
212,2213,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-483,2026
213,2214,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,1759,1820
214,2215,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-145,1110
215,2216,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-696,891
216,2217,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,2061,5774
217,2218,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,0,0
218,2219,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,1184,8041
219,2220,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,0,0
220,2221,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,310,3544
221,2222,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-134,646
222,2223,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,1186,7960
223,2224,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,-309,3360
224,2225,Ｓパチスロ北斗の拳ＡＢ　ＸＲ,1902,1034
225,2226,マイジャグラーⅣ／ＫＥ,-773,4374
226,2227,マイジャグラーⅣ／ＫＥ,-1455,4679
227,2228,マイジャグラーⅣ／ＫＥ,-1418,2470
228,2229,マイジャグラーⅣ／ＫＥ,-1069,8101
229,2230,マイジャグラーⅣ／ＫＥ,1551,8828
230,2231,マイジャグラーⅣ／ＫＥ,-739,2019
231,2232,マイジャグラーⅣ／ＫＥ,-1647,5253
232,2233,マイジャグラーⅣ／ＫＥ,-625,5414
233,2234,マイジャグラーⅣ／ＫＥ,-516,6544
234,2235,マイジャグラーⅣ／ＫＥ,-28,4920
235,2236,マイジャグラーⅣ／ＫＥ,-1393,6882
236,2237,マイジャグラーⅣ／ＫＥ,-854,1227
237,2238,マイジャグラーⅣ／ＫＥ,-900,1731
238,2239,マイジャグラーⅣ／ＫＥ,1875,9642
239,2240,マイジャグラーⅣ／ＫＥ,-210,3656
240,2241,マイジャグラーⅣ／ＫＥ,376,5823
241,2242,マイジャグラーⅣ／ＫＥ,-1489,3997
242,2243,マイジャグラーⅣ／ＫＥ,1926,7919
243,2244,マイジャグラーⅣ／ＫＥ,845,6772
244,2245,マイジャグラーⅣ／ＫＥ,1443,5933
245,2246,マイジャグラーⅣ／ＫＥ,-328,4957
246,2247,マイジャグラーⅣ／ＫＥ,-1282,4491
247,2248,マイジャグラーⅣ／ＫＥ,-130,2858
248,2249,マイジャグラーⅣ／ＫＥ,-428,9042
249,2250,マイジャグラーⅣ／ＫＥ,46,2380
250,2251,マイジャグラーⅣ／ＫＥ,-1077,1567
251,2252,マイジャグラーⅣ／ＫＥ,-254,7765
252,2253,マイジャグラーⅣ／ＫＥ,-1707,5338
253,2254,マイジャグラーⅣ／ＫＥ,-811,2904
254,2255,マイジャグラーⅣ／ＫＥ,1523,8312
255,2256,マイジャグラーⅣ／ＫＥ,-23,9043
256,2257,マイジャグラーⅣ／ＫＥ,1367,5151
257,2258,マイジャグラーⅣ／ＫＥ,-729,1141
258,2259,マイジャグラーⅣ／ＫＥ,2424,8859
259,2260,マイジャグラーⅣ／ＫＥ,-717,1205
260,2261,マイジャグラーⅣ／ＫＥ,-1532,6922
261,2262,マイジャグラーⅣ／ＫＥ,-793,6285
262,2263,マイジャグラー３ＫＤ,-61,4102
263,2264,マイジャグラー３ＫＤ,-1055,3672
264,2265,マイジャグラー３ＫＤ,0,753
265,2266,マイジャグラー３ＫＤ,-184,7732
266,2267,マイジャグラー３ＫＤ,-714,1014
267,2268,マイジャグラー３ＫＤ,-255,1251
268,2269,マイジャグラー３ＫＤ,1748,7844
269,2270,ゴーゴージャグラー２／ＫＤ,-895,723
270,2271,ゴーゴージャグラー２／ＫＤ,-1295,4844
271,2272,ゴーゴージャグラー２／ＫＤ,1877,6000
272,2273,ゴーゴージャグラー２／ＫＤ,1683,8395
273,2274,ゴーゴージャグラーＫＫ,-280,374
274,2275,ゴーゴージャグラーＫＫ,-1504,4858
275,2276,ゴーゴージャグラーＫＫ,-694,3265
276,2277,ゴーゴージャグラーＫＫ,-260,2863
277,2278,ゴーゴージャグラーＫＫ,-487,1394
278,2279,ゴーゴージャグラーＫＫ,2359,8166
279,2280,ゴーゴージャグラーＫＫ,-269,1232
280,2281,ゴーゴージャグラーＫＫ,-1613,4521
281,2282,ゴーゴージャグラーＫＫ,-1919,4437
282,2283,ゴーゴージャグラーＫＫ,-763,2748
283,2284,ゴーゴージャグラーＫＫ,-1383,5346
284,2285,ゴーゴージャグラーＫＫ,-374,230
285,2286,ゴーゴージャグラーＫＫ,2155,7593
286,2287,ゴーゴージャグラーＫＫ,-507,3780
287,2288,ゴーゴージャグラーＫＫ,-206,570
288,2289,ゴーゴージャグラーＫＫ,1659,7383
289,2290,ゴーゴージャグラー２／ＫＤ,1030,4350
290,2291,ゴーゴージャグラー２／ＫＤ,-316,690
291,2292,ゴーゴージャグラー２／ＫＤ,3802,7201
292,2293,ゴーゴージャグラー２／ＫＤ,-728,1198
293,2294,ゴーゴージャグラー２／ＫＤ,-1707,2593
294,2295,マイジャグラー３ＫＤ,-1310,2733
295,2296,マイジャグラー３ＫＤ,-1337,2517
296,2297,マイジャグラー３ＫＤ,317,5082
297,2298,マイジャグラー３ＫＤ,-737,1105
298,2299,マイジャグラー３ＫＤ,-485,7730
299,2300,マイジャグラーⅣ／ＫＥ,-1265,3781
300,2301,マイジャグラーⅣ／ＫＥ,2021,8405
301,2302,スーパーミラクルジャグラー／ＫＵ,-343,4256
302,2303,スーパーミラクルジャグラー／ＫＵ,-190,3427
303,2304,スーパーミラクルジャグラー／ＫＵ,-738,1633
304,2305,スーパーミラクルジャグラー／ＫＵ,65,8658
305,2306,スーパーミラクルジャグラー／ＫＵ,-1481,2267
306,2307,アイムジャグラーＥＸアニバーサリー／ＫＫ,-798,1727
307,2308,アイムジャグラーＥＸ－ＡＥ／ＫＴ,1711,1800
308,2309,アイムジャグラーＥＸ－ＡＥ／ＫＴ,4194,7816
309,2310,アイムジャグラーＥＸ－ＡＥ／ＫＴ,-836,2689
310,2311,アイムジャグラーＥＸ－ＡＥ／ＫＴ,-1172,3707
311,2312,アイムジャグラーＥＸ－ＡＥ／ＫＴ,-792,1381
312,2313,アイムジャグラーＥＸ－ＡＥ／ＫＴ,949,4111
313,2314,アイムジャグラーＥＸ－ＡＥ／ＫＴ,-586,3679
314,2315,アイムジャグラーＥＸ－ＡＥ／ＫＴ,-910,2605
315,2316,アイムジャグラーＥＸ－ＡＥ／ＫＴ,948,3575
316,2317,アイムジャグラーＥＸ－ＡＥ／ＫＴ,418,4331
317,2318,アイムジャグラーＥＸ－ＡＥ／ＫＴ,498,1387
318,2319,ゴーゴージャグラーＫＫ,268,5352
319,2320,ゴーゴージャグラーＫＫ,1183,6473
320,2321,ゴーゴージャグラーＫＫ,-182,3447
321,2322,ゴーゴージャグラーＫＫ,252,6808
322,2323,ゴーゴージャグラーＫＫ,-177,4165
323,2324,ゴーゴージャグラーＫＫ,-684,1290
324,2325,アイムジャグラーＥＸ－ＡＥ／ＫＴ,603,3865
325,2326,アイムジャグラーＥＸ－ＡＥ／ＫＴ,-355,3136
326,2327,アイムジャグラーＥＸ－ＡＥ／ＫＴ,286,4593
327,2328,アイムジャグラーＥＸ－ＡＥ／ＫＴ,-765,1243
328,2329,アイムジャグラーＥＸ－ＡＥ／ＫＴ,224,8090
329,2330,アイムジャグラーＥＸ－ＡＥ／ＫＴ,-432,2087
330,2331,アイムジャグラーＥＸ－ＡＥ／ＫＴ,2211,4584
331,2332,アイムジャグラーＥＸ－ＡＥ／ＫＴ,-1612,2857
332,2333,アイムジャグラーＥＸ－ＡＥ／ＫＴ,-1249,4700
333,2334,アイムジャグラーＥＸ－ＡＥ／ＫＴ,600,3216
334,2335,アイムジャグラーＥＸ－ＡＥ／ＫＴ,-419,3012
335,2336,アイムジャグラーＥＸアニバーサリー／ＫＫ,-845,3648
336,2337,スーパーミラクルジャグラー／ＫＵ,-1016,2570
337,2338,スーパーミラクルジャグラー／ＫＵ,-691,2952
338,2339,スーパーミラクルジャグラー／ＫＵ,-2337,8407
339,2340,スーパーミラクルジャグラー／ＫＵ,179,5767
340,2341,スーパーミラクルジャグラー／ＫＵ,1184,4227
341,2342,ディスクアップ／ＺＳ,-1379,2124
342,2343,ディスクアップ／ＺＳ,475,3907
343,2344,ディスクアップ／ＺＳ,-970,530
344,2345,ディスクアップ／ＺＳ,-550,3640
345,2346,ディスクアップ／ＺＳ,209,939
346,2347,ディスクアップ／ＺＳ,-905,3005
347,2348,ディスクアップ／ＺＳ,-360,210
348,2349,ディスクアップ／ＺＳ,2135,6413
349,2350,ディスクアップ／ＺＳ,-106,1468
350,2351,アレックスＡＥ,-1352,1207
351,2352,ディスクアップ／ＺＳ,-166,2958
352,2353,アレックスＡＥ,-961,4601
353,2354,ディスクアップ／ＺＳ,-588,685
354,2355,アレックスＡＥ,174,1726
355,2356,ディスクアップ／ＺＳ,42,1467
356,2357,ニューパルサーＳＰ２／ＤＤ,-315,1293
357,2358,ディスクアップ／ＺＳ,1261,658
358,2359,クランキーセレブレーションＣＥ,-769,7652
359,2360,ディスクアップ／ＺＳ,-503,1253
360,2361,バイオイントゥザパニック／ＺＡ,-60,598
361,2362,リノＮＧＴＣＣ,-576,482
362,2363,リノＮＧＴＣＣ,0,0
363,2364,リノＮＧＴＣＣ,-132,74
364,2365,リノＮＧＴＣＣ,-388,230
365,2366,リノＮＧＴＣＣ,2251,621
366,2367,リノＮＧＴＣＣ,-443,266
367,2368,ディスクアップ／ＺＳ,1203,2801
368,2369,ディスクアップ／ＺＳ,-3509,6879
369,2370,アレックスＡＥ,-162,174
370,2371,ディスクアップ／ＺＳ,112,4871
371,2372,アレックスＡＥ,-240,2976
372,2373,ディスクアップ／ＺＳ,467,5381
373,2374,ディスクアップ／ＺＳ,-343,595
374,2375,ディスクアップ／ＺＳ,174,932
375,2376,ディスクアップ／ＺＳ,-189,2340
376,2377,ディスクアップ／ＺＳ,-1287,2001
377,2378,ディスクアップ／ＺＳ,511,455
378,2379,ディスクアップ／ＺＳ,895,7206
379,2380,ディスクアップ／ＺＳ,281,1622
380,2381,ディスクアップ／ＺＳ,-163,2058
381,2382,ダンまち／ＫＴ,0,0
382,2383,ダンまち／ＫＴ,3170,6850
383,2384,ダンまち／ＫＴ,0,0
384,2385,ダンまち／ＫＴ,229,333
385,2386,バーサスＳＥ,-1004,2748
386,2387,バーサスＳＥ,-448,564
387,2388,バーサスＳＥ,3521,3366
388,2389,バーサスＳＥ,-1562,6726
389,2390,バーサスＳＥ,3197,8441
390,2391,クレアの秘宝伝眠りの塔と目覚めの石／Ａ２,363,1379
391,2392,クレアの秘宝伝眠りの塔と目覚めの石／Ａ２,922,4808
392,2393,クレアの秘宝伝眠りの塔と目覚めの石／Ａ２,-1146,3090
393,2394,ディスクアップ／ＺＳ,62,1435
394,2395,スーパービンゴネオＭ１,0,0
395,2396,スーパービンゴネオＭ１,0,0
396,2397,スーパービンゴネオＭ１,0,0
397,2398,スーパービンゴネオＭ１,-149,79
398,2399,スーパービンゴネオＭ１,-1917,1674
399,2400,スーパービンゴネオＭ１,-87,45
400,2401,スーパービンゴネオＭ１,-1489,1104
401,2402,Ｓ／ドンちゃん２／ＤＣ,-598,3388
402,2403,Ｓ／ドンちゃん２／ＤＣ,-174,2432
403,2404,Ｓ／ドンちゃん２／ＤＣ,40,2508
404,2405,Ｓ／ドンちゃん２／ＤＣ,-526,2086
405,2406,ハナビＢＨＳ２,-546,1583
406,2407,ハナビＢＨＳ２,-859,5982
407,2408,ハナビＢＨＳ２,-402,287
408,2409,ハナビＢＨＳ２,720,8089
409,2410,ハナビＢＨＳ２,62,507
410,2411,ハナビＢＨＳ２,-1510,2783
411,2412,ハナビＢＨＳ２,-1124,2473
412,2413,ハナビＢＨＳ２,-467,9107
413,2414,ハナビ２ＨＡ,-1263,1106
414,2415,ハナビ２ＨＡ,1313,4072
415,2416,ハナビ２ＨＡ,-1095,806
416,2417,ハナビ２ＨＡ,-734,2571
417,2418,熊酒場２／ＮＣ,-35,437
418,2419,パチスロマッハＧｏＧｏＧｏ　Ａ,3237,9274
419,2420,Ｓ　ＰＹＲＡＭＩＤ　ＥＹＥ　Ａ２,-185,546
420,2421,３×３ＥＹＥＳ／Ａ７,1666,5637
421,2422,沖ドキ！ＬＬ,-3773,3215
