,number,model_name,slump,allStarts
426,2427,沖ドキ！ＬＬ,950,2980
427,2428,沖ドキ！ＬＬ,77,1439
428,2429,沖ドキ！ＬＬ,251,3059
429,2430,沖ドキ！ＬＬ,-1840,2565
430,2431,ミリオンゴッド－神々の凱旋－ＢＤ,-2110,1133
431,2432,ミリオンゴッド－神々の凱旋－ＢＤ,448,3554
432,2433,ミリオンゴッド－神々の凱旋－ＢＤ,6904,1810
433,2434,ミリオンゴッド－神々の凱旋－ＢＤ,-149,525
434,2435,ミリオンゴッド－神々の凱旋－ＢＤ,-3166,2067
435,2436,ミリオンゴッド－神々の凱旋－ＢＤ,-2070,1548
436,2437,ミリオンゴッド－神々の凱旋－ＢＤ,-551,1268
437,2438,ミリオンゴッド－神々の凱旋－ＢＤ,-1397,1166
438,2439,ミリオンゴッド－神々の凱旋－ＢＤ,525,5757
439,2440,ミリオンゴッド－神々の凱旋－ＢＤ,-5941,4706
440,2441,ミリオンゴッド－神々の凱旋－ＢＤ,2632,1789
441,2442,ミリオンゴッド－神々の凱旋－ＢＤ,-5208,3579
442,2443,ミリオンゴッド－神々の凱旋－ＢＤ,277,1273
443,2444,ミリオンゴッド－神々の凱旋－ＢＤ,3149,2375
444,2445,ミリオンゴッド－神々の凱旋－ＢＤ,4374,2036
445,2446,ミリオンゴッド－神々の凱旋－ＢＤ,-2806,4269
446,2447,ミリオンゴッド－神々の凱旋－ＢＤ,-491,2034
447,2448,ミリオンゴッド－神々の凱旋－ＢＤ,204,3522
448,2449,ミリオンゴッド－神々の凱旋－ＢＤ,-279,292
449,2450,ミリオンゴッド－神々の凱旋－ＢＤ,308,2857
450,2451,ミリオンゴッド－神々の凱旋－ＢＤ,-1884,1763
451,2452,ミリオンゴッド－神々の凱旋－ＢＤ,-509,2476
452,2453,ミリオンゴッド－神々の凱旋－ＢＤ,1610,3939
453,2454,ミリオンゴッド－神々の凱旋－ＢＤ,-495,2062
454,2455,ミリオンゴッド－神々の凱旋－ＢＤ,3467,2973
455,2456,ミリオンゴッド－神々の凱旋－ＢＤ,1262,3355
456,2457,ミリオンゴッド－神々の凱旋－ＢＤ,1783,1730
457,2458,ミリオンゴッド－神々の凱旋－ＢＤ,-2064,2349
458,2459,ミリオンゴッド－神々の凱旋－ＢＤ,473,1055
459,2460,ミリオンゴッド－神々の凱旋－ＢＤ,6200,2022
460,2461,ミリオンゴッド－神々の凱旋－ＢＤ,-169,1071
461,2462,ミリオンゴッド－神々の凱旋－ＢＤ,-3211,2267
462,2463,ミリオンゴッド－神々の凱旋－ＢＤ,5175,2589
463,2464,ミリオンゴッド－神々の凱旋－ＢＤ,-841,707
464,2465,ミリオンゴッド－神々の凱旋－ＢＤ,2161,3273
465,2466,ミリオンゴッド－神々の凱旋－ＢＤ,6625,6772
466,2467,ミリオンゴッド－神々の凱旋－ＢＤ,-1967,1805
467,2468,ミリオンゴッド－神々の凱旋－ＢＤ,-4244,2585
468,2469,ミリオンゴッド－神々の凱旋－ＢＤ,-1692,1108
469,2470,沖ドキ！トロピカルＨＨ,4758,1716
470,2471,沖ドキ！ＬＬ,-3352,1669
471,2472,沖ドキ！ＬＬ,415,3004
472,2473,沖ドキ！ＬＬ,2961,1675
473,2474,沖ドキ！ＬＬ,0,0
474,2475,沖ドキ！ＬＬ,1568,1256
475,2476,沖ドキ！ＬＬ,-2536,1800
476,2477,沖ドキ！ＬＬ,-740,3899
477,2478,沖ドキ！ＬＬ,-386,1913
478,2479,沖ドキ！ＬＬ,-2204,3773
479,2480,押忍！サラリーマン番長Ａ９,-1168,2098
480,2481,押忍！サラリーマン番長Ａ９,193,2319
481,2482,押忍！サラリーマン番長Ａ９,-1770,1712
482,2483,押忍！サラリーマン番長Ａ９,-711,6139
483,2484,押忍！サラリーマン番長Ａ９,2400,4926
484,2485,押忍！番長３／Ａ５,-1115,1659
485,2486,押忍！番長３／Ａ５,-178,124
486,2487,押忍！番長３／Ａ５,-152,1469
487,2488,押忍！番長３／Ａ５,390,201
488,2489,押忍！番長３／Ａ５,5203,4116
489,2490,押忍！番長３／Ａ５,494,3521
490,2491,押忍！番長３／Ａ５,-1001,1253
491,2492,押忍！番長３／Ａ５,-1001,1101
492,2493,押忍！番長３／Ａ５,-960,1052
493,2494,押忍！番長３／Ａ５,-1008,1037
494,2495,押忍！番長３／Ａ５,-823,1281
495,2496,押忍！番長３／Ａ５,-871,944
496,2497,押忍！番長３／Ａ５,-226,3006
497,2498,押忍！番長３／Ａ５,-140,1270
498,2499,押忍！番長３／Ａ５,-1183,1085
499,2500,押忍！番長３／Ａ５,-645,1071
500,2501,押忍！番長３／Ａ５,-1259,1905
501,2502,押忍！番長３／Ａ５,-1189,1771
502,2503,押忍！番長３／Ａ５,-912,1591
503,2504,押忍！番長３／Ａ５,,
504,2505,押忍！番長３／Ａ５,,
505,2506,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-362,444
506,2507,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-415,1631
507,2508,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-423,881
508,2509,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,979,561
509,2510,Ｓアメリカン番長　ＨＥＹ！鏡Ｂ２,-81,71
510,2511,秘宝伝　ＴｈｅＬａｓｔ／Ａ３,-83,1090
511,2512,秘宝伝　ＴｈｅＬａｓｔ／Ａ３,-203,301
512,2513,秘宝伝　ＴｈｅＬａｓｔ／Ａ３,-566,563
513,2514,押忍！番長３／Ａ５,-2518,5732
514,2515,押忍！番長３／Ａ５,-1521,5240
515,2516,押忍！番長３／Ａ５,-1602,1851
516,2517,押忍！番長３／Ａ５,-828,1219
517,2518,押忍！番長３／Ａ５,0,0
518,2519,押忍！番長３／Ａ５,-229,198
519,2520,押忍！番長３／Ａ５,1995,5143
520,2521,押忍！番長３／Ａ５,72,1957
521,2522,押忍！サラリーマン番長Ａ９,-1724,2295
522,2523,押忍！サラリーマン番長Ａ９,-1568,3131
523,2524,押忍！サラリーマン番長Ａ９,-1291,873
524,2525,押忍！サラリーマン番長Ａ９,443,3731
525,2526,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2697,5827
526,2527,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2016,3925
527,2528,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,241,5052
528,2529,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,3413,3396
529,2530,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1375,3958
530,2531,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2144,3380
531,2532,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-745,4528
532,2533,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,687,3440
533,2534,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,409,5046
534,2535,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,2601,3726
535,2536,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2569,3882
536,2537,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-2205,5989
537,2538,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,3173,2450
538,2539,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1781,3300
539,2540,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,-1819,3295
540,2541,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,3770,3441
541,2542,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,0,0
542,2543,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,1172,3498
543,2544,ＳＬＯＴ魔法少女まどか☆マギカ２／ＭＭ,805,4900
544,2545,Ｓ／叛逆の物語／ＦＨ,529,4691
545,2546,Ｓ／叛逆の物語／ＦＨ,0,0
546,2547,Ｓ／叛逆の物語／ＦＨ,-1341,5699
547,2548,Ｓ／叛逆の物語／ＦＨ,128,4675
548,2549,Ｓ／叛逆の物語／ＦＨ,-1007,1476
549,2550,Ｓ／叛逆の物語／ＦＨ,-1024,5737
550,2551,Ｓ／叛逆の物語／ＦＨ,-492,529
551,2552,Ｓ／叛逆の物語／ＦＨ,-602,4350
552,2553,Ｓ／叛逆の物語／ＦＨ,-886,1759
553,2554,Ｓ／叛逆の物語／ＦＨ,-863,3862
554,2555,Ｓ／叛逆の物語／ＦＨ,1580,4388
555,2556,Ｓ／叛逆の物語／ＦＨ,292,1795
556,2557,Ｓ／叛逆の物語／ＦＨ,1216,4768
557,2558,Ｓ／叛逆の物語／ＦＨ,-253,1741
558,2559,Ｓ／叛逆の物語／ＦＨ,-376,2516
